transaction_id,posting_date,fiscal_year,fiscal_quarter,cost_center,department,expense_category,vendor_name,actual_amount_usd,actual_amount_inr,payment_status
TXN-2025024166,2025-03-23,2025,Q1,CC-700,Customer Success,Customer Advisory Board,Eventbrite,11115.12,1061049.36,Cleared
TXN-2025017709,2025-03-23,2025,Q1,CC-500,Finance & Legal,External Audit & Tax,Deloitte Tax,4318.02,412198.19,Settled
TXN-2025008381,2025-03-23,2025,Q1,CC-200,Marketing,Paid Performance Ads,LinkedIn Ads,5661.19,540417.2,Pending
TXN-2025008021,2025-03-23,2025,Q1,CC-200,Marketing,Paid Performance Ads,LinkedIn Ads,4949.52,472481.18,Settled
TXN-2025013556,2025-03-23,2025,Q1,CC-300,Sales,CRM & Enablement Software,Salesforce,18726.81,1787661.28,Settled
TXN-2025024381,2025-03-23,2025,Q1,CC-700,Customer Success,Retention Swag & Gifting,Snappy,5211.13,497454.47,Settled
TXN-2025000363,2025-03-23,2025,Q1,CC-100,Engineering,Cloud Infrastructure,AWS,6121.72,584379.39,Cleared
TXN-2025010798,2025-03-23,2025,Q1,CC-300,Sales,Travel & Entertainment,Uber for Business,2331.02,222519.17,Settled
TXN-2025022777,2025-03-23,2025,Q1,CC-700,Customer Success,Ticketing & Support Tools,Freshworks,3075.98,293633.05,Settled
TXN-2025023574,2025-03-23,2025,Q1,CC-700,Customer Success,Ticketing & Support Tools,Zendesk,2462.57,235076.93,Settled
TXN-2025002522,2025-03-23,2025,Q1,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,8683.37,828914.5,Settled
TXN-2025009617,2025-03-23,2025,Q1,CC-200,Marketing,Content & SEO Agencies,ContentWorks,18838.7,1798342.3,Pending
TXN-2025020312,2025-03-23,2025,Q1,CC-600,Product & Design,UX Research & UserTesting,Maze,6508.83,621332.91,Settled
TXN-2025008649,2025-03-23,2025,Q1,CC-200,Marketing,Events & Sponsorships,Web Summit,4155.15,396650.62,Settled
TXN-2025013706,2025-03-23,2025,Q1,CC-300,Sales,CRM & Enablement Software,Salesforce,3114.61,297320.67,Settled
TXN-2025008713,2025-03-23,2025,Q1,CC-200,Marketing,Events & Sponsorships,Regional Expo Group,4361.14,416314.42,Settled
TXN-2025018940,2025-03-23,2025,Q1,CC-500,Finance & Legal,Legal Counsel & Retainers,Clifford Chance,3374.9,322167.95,Settled
TXN-2025019050,2025-03-23,2025,Q1,CC-500,Finance & Legal,Legal Counsel & Retainers,Clifford Chance,7403.42,706730.47,Cleared
TXN-2025004215,2025-03-24,2025,Q1,CC-100,Engineering,Salaries & Contractors,Robert Half,3729.3,355998.98,Cleared
TXN-2025010628,2025-03-24,2025,Q1,CC-200,Marketing,Brand & Creative Assets,Canva Enterprise,3273.49,312487.36,Settled
TXN-2025007645,2025-03-24,2025,Q1,CC-200,Marketing,Paid Performance Ads,Meta Ads,5039.3,481051.58,Cleared
TXN-2025020298,2025-03-24,2025,Q1,CC-600,Product & Design,UX Research & UserTesting,UserTesting,9256.2,883596.85,Settled
TXN-2025010647,2025-03-24,2025,Q1,CC-200,Marketing,Brand & Creative Assets,Adobe,11864.41,1132576.58,Cleared
TXN-2025000032,2025-03-24,2025,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud,10592.24,1011135.23,Settled
TXN-2025000078,2025-03-24,2025,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud,12687.38,1211137.29,Settled
TXN-2025024358,2025-03-24,2025,Q1,CC-700,Customer Success,Retention Swag & Gifting,Sendoso,7667.63,731951.96,Settled
TXN-2025007250,2025-03-24,2025,Q1,CC-200,Marketing,Paid Performance Ads,LinkedIn Ads,1684.96,160846.28,Settled
TXN-2025010311,2025-03-24,2025,Q1,CC-200,Marketing,Brand & Creative Assets,Canva Enterprise,11491.25,1096954.72,Settled
TXN-2025010806,2025-03-24,2025,Q1,CC-300,Sales,Travel & Entertainment,Marriott,9001.4,859273.64,Settled
TXN-2025004905,2025-03-24,2025,Q1,CC-100,Engineering,DevOps Tooling,Atlassian,4372.33,417382.62,Cleared
TXN-2025011421,2025-03-24,2025,Q1,CC-300,Sales,Commissions & Incentives,Sales Incentive Pool,1790.39,170910.63,Settled
TXN-2025005997,2025-03-24,2025,Q1,CC-100,Engineering,DevOps Tooling,Atlassian,5800.31,553697.59,Settled
TXN-2025014418,2025-03-24,2025,Q1,CC-300,Sales,Client Hospitality,Client Dining Partners,1088.62,103919.67,Settled
TXN-2025024058,2025-03-24,2025,Q1,CC-700,Customer Success,Customer Advisory Board,Four Seasons Hotels,3875.47,369952.37,Settled
TXN-2025022297,2025-03-24,2025,Q1,CC-600,Product & Design,Design Contractors,Design Contractor Pool,14933.78,1425578.64,Settled
TXN-2025016970,2025-03-24,2025,Q1,CC-400,Operations,Logistics & Shipping,FedEx,8563.71,817491.76,Settled
TXN-2025005054,2025-03-24,2025,Q1,CC-100,Engineering,DevOps Tooling,Datadog,7676.11,732761.46,Settled
TXN-2025015216,2025-03-24,2025,Q1,CC-400,Operations,SaaS Licenses & ERP,ServiceNow,6570.87,627255.25,Settled
TXN-2025015722,2025-03-24,2025,Q1,CC-400,Operations,SaaS Licenses & ERP,ServiceNow,1589.53,151736.53,Settled
TXN-2025020875,2025-03-24,2025,Q1,CC-600,Product & Design,Prototyping Software,Figma,4173.41,398393.72,Pending
TXN-2025016565,2025-03-24,2025,Q1,CC-400,Operations,Office Facilities & Lease,CBRE,2928.88,279590.88,Settled
TXN-2025015952,2025-03-24,2025,Q1,CC-400,Operations,Office Facilities & Lease,CBRE,8956.09,854948.35,Settled
TXN-2025023265,2025-03-24,2025,Q1,CC-700,Customer Success,Ticketing & Support Tools,Zendesk,1149.78,109758.0,Settled
TXN-2025021777,2025-03-24,2025,Q1,CC-600,Product & Design,Design Contractors,Design Contractor Pool,15822.34,1510400.58,Settled
TXN-2025013732,2025-03-24,2025,Q1,CC-300,Sales,CRM & Enablement Software,HubSpot,5172.72,493787.85,Settled
TXN-2025021128,2025-03-24,2025,Q1,CC-600,Product & Design,Prototyping Software,Figma,12488.51,1192153.16,Cleared
TXN-2025018504,2025-03-24,2025,Q1,CC-500,Finance & Legal,Legal Counsel & Retainers,Baker McKenzie,8318.97,794128.88,Cleared
TXN-2025023301,2025-03-24,2025,Q1,CC-700,Customer Success,Ticketing & Support Tools,Intercom,1703.07,162575.06,Settled
TXN-2025014635,2025-03-24,2025,Q1,CC-400,Operations,SaaS Licenses & ERP,SAP,4001.97,382028.06,Settled
TXN-2025022039,2025-03-24,2025,Q1,CC-600,Product & Design,Design Contractors,Fiverr Business,18057.15,1723735.54,Settled
TXN-2025018118,2025-03-24,2025,Q1,CC-500,Finance & Legal,External Audit & Tax,KPMG Tax,3279.89,313098.3,Cleared
TXN-2025020845,2025-03-24,2025,Q1,CC-600,Product & Design,Prototyping Software,Adobe XD,12838.53,1225566.07,Settled
TXN-2025018117,2025-03-24,2025,Q1,CC-500,Finance & Legal,External Audit & Tax,EY,9979.57,952649.75,Settled
TXN-2025004969,2025-03-24,2025,Q1,CC-100,Engineering,DevOps Tooling,Datadog,6396.73,610631.85,Settled
TXN-2025004968,2025-03-24,2025,Q1,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,1315.16,125545.17,Settled
TXN-2025022075,2025-03-24,2025,Q1,CC-600,Product & Design,Design Contractors,Fiverr Business,5831.21,556647.31,Cleared
TXN-2025011288,2025-03-24,2025,Q1,CC-300,Sales,Travel & Entertainment,Marriott,7321.24,698885.57,Settled
TXN-2025018029,2025-03-24,2025,Q1,CC-500,Finance & Legal,External Audit & Tax,Deloitte Tax,4199.02,400838.45,Settled
TXN-2025021700,2025-03-24,2025,Q1,CC-600,Product & Design,Design Contractors,Toptal,1772.24,169178.03,Settled
TXN-2025020593,2025-03-24,2025,Q1,CC-600,Product & Design,UX Research & UserTesting,Maze,5938.03,566844.34,Cleared
TXN-2025017976,2025-03-24,2025,Q1,CC-500,Finance & Legal,External Audit & Tax,EY,6510.9,621530.51,Pending
TXN-2025004533,2025-03-24,2025,Q1,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,2950.37,281642.32,Settled
TXN-2025009558,2025-03-24,2025,Q1,CC-200,Marketing,Content & SEO Agencies,GrowthCraft Agency,1447.94,138220.35,Cleared
TXN-2025011476,2025-03-24,2025,Q1,CC-300,Sales,Commissions & Incentives,Xactly,7203.16,687613.65,Settled
TXN-2025009567,2025-03-24,2025,Q1,CC-200,Marketing,Content & SEO Agencies,SearchLab,847.34,80887.08,Settled
TXN-2025000976,2025-03-24,2025,Q1,CC-100,Engineering,Cloud Infrastructure,AWS,6376.26,608677.78,Settled
TXN-2025017352,2025-03-24,2025,Q1,CC-400,Operations,Professional Services,PwC,12877.0,1229238.42,Cleared
TXN-2025015318,2025-03-24,2025,Q1,CC-400,Operations,SaaS Licenses & ERP,Oracle NetSuite,3417.82,326265.1,Settled
TXN-2025012852,2025-03-24,2025,Q1,CC-300,Sales,Commissions & Incentives,Direct Commission Disbursal,8963.23,855629.94,Settled
TXN-2025006481,2025-03-24,2025,Q1,CC-100,Engineering,Hardware & Peripherals,Dell Technologies,6536.56,623980.02,Cleared
TXN-2025006445,2025-03-24,2025,Q1,CC-100,Engineering,Hardware & Peripherals,Lenovo,8359.53,798000.73,Settled
TXN-2025014582,2025-03-24,2025,Q1,CC-400,Operations,SaaS Licenses & ERP,SAP,2361.36,225415.43,Cleared
TXN-2025004611,2025-03-24,2025,Q1,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,1759.81,167991.46,Settled
TXN-2025019805,2025-03-24,2025,Q1,CC-500,Finance & Legal,Payroll Processing,Workday Payroll,2243.73,214186.47,Settled
TXN-2025004618,2025-03-24,2025,Q1,CC-100,Engineering,DevOps Tooling,Atlassian,8467.97,808352.42,Cleared
TXN-2025009411,2025-03-24,2025,Q1,CC-200,Marketing,Content & SEO Agencies,SearchLab,5246.41,500822.3,Settled
TXN-2025015891,2025-03-24,2025,Q1,CC-400,Operations,Office Facilities & Lease,CBRE,3036.03,289819.42,Settled
TXN-2025019663,2025-03-25,2025,Q1,CC-500,Finance & Legal,Payroll Processing,Paychex,1691.31,161452.45,Settled
TXN-2025023485,2025-03-25,2025,Q1,CC-700,Customer Success,Ticketing & Support Tools,Freshworks,11496.22,1097429.16,Cleared
TXN-2025001512,2025-03-25,2025,Q1,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,3117.39,297586.05,Settled
TXN-2025012551,2025-03-25,2025,Q1,CC-300,Sales,Commissions & Incentives,Direct Commission Disbursal,2604.95,248668.53,Settled
TXN-2025022277,2025-03-25,2025,Q1,CC-600,Product & Design,Design Contractors,Design Contractor Pool,11230.63,1072075.94,Settled
TXN-2025004711,2025-03-25,2025,Q1,CC-100,Engineering,DevOps Tooling,Datadog,10457.99,998319.73,Cleared
TXN-2025004094,2025-03-25,2025,Q1,CC-100,Engineering,Salaries & Contractors,Robert Half,4642.8,443201.69,Cleared
TXN-2025005969,2025-03-25,2025,Q1,CC-100,Engineering,DevOps Tooling,Atlassian,3176.94,303270.69,Cleared
TXN-2025001503,2025-03-25,2025,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud,14308.19,1365859.82,Cleared
TXN-2025003879,2025-03-25,2025,Q1,CC-100,Engineering,Salaries & Contractors,Robert Half,2661.0,254019.06,Settled
TXN-2025000567,2025-03-25,2025,Q1,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,4179.89,399012.3,Settled
TXN-2025021238,2025-03-25,2025,Q1,CC-600,Product & Design,Prototyping Software,Adobe XD,10327.4,985853.6,Settled
TXN-2025008287,2025-03-25,2025,Q1,CC-200,Marketing,Paid Performance Ads,LinkedIn Ads,3801.8,362919.83,Settled
TXN-2025011700,2025-03-25,2025,Q1,CC-300,Sales,Commissions & Incentives,Xactly,3925.91,374767.37,Settled
TXN-2025015790,2025-03-25,2025,Q1,CC-400,Operations,Office Facilities & Lease,WeWork,6088.9,581246.39,Settled
TXN-2025002948,2025-03-25,2025,Q1,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,7633.5,728693.91,Settled
TXN-2025009826,2025-03-25,2025,Q1,CC-200,Marketing,Content & SEO Agencies,GrowthCraft Agency,8282.42,790639.81,Settled
TXN-2025005282,2025-03-25,2025,Q1,CC-100,Engineering,DevOps Tooling,Datadog,1965.0,187578.9,Settled
TXN-2025008820,2025-03-25,2025,Q1,CC-200,Marketing,Events & Sponsorships,SaaStr Events,4363.46,416535.89,Settled
TXN-2025005617,2025-03-25,2025,Q1,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,735.6,70220.38,Cleared
TXN-2025019171,2025-03-25,2025,Q1,CC-500,Finance & Legal,Treasury & Bank Fees,Bank Processing Network,2396.41,228761.3,Settled
TXN-2025007894,2025-03-25,2025,Q1,CC-200,Marketing,Paid Performance Ads,LinkedIn Ads,5172.01,493720.07,Cleared
TXN-2025013552,2025-03-25,2025,Q1,CC-300,Sales,CRM & Enablement Software,Salesforce,3206.39,306081.99,Settled
TXN-2025023577,2025-03-25,2025,Q1,CC-700,Customer Success,Ticketing & Support Tools,Zendesk,2304.64,220000.93,Settled
TXN-2025007429,2025-03-25,2025,Q1,CC-200,Marketing,Paid Performance Ads,LinkedIn Ads,11765.96,1123178.54,Settled
TXN-2025021616,2025-03-25,2025,Q1,CC-600,Product & Design,Design Contractors,Fiverr Business,9999.17,954520.77,Settled
TXN-2025015937,2025-03-25,2025,Q1,CC-400,Operations,Office Facilities & Lease,CBRE,2798.34,267129.54,Cleared
TXN-2025003962,2025-03-25,2025,Q1,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,9117.97,870401.42,Cleared
TXN-2025016233,2025-03-25,2025,Q1,CC-400,Operations,Office Facilities & Lease,CBRE,13505.2,1289206.39,Settled
TXN-2025020054,2025-03-25,2025,Q1,CC-600,Product & Design,UX Research & UserTesting,Maze,13306.03,1270193.62,Cleared
TXN-2025024548,2025-03-25,2025,Q1,CC-700,Customer Success,Retention Swag & Gifting,Sendoso,16214.23,1547810.4,Settled
TXN-2025012960,2025-03-25,2025,Q1,CC-300,Sales,Commissions & Incentives,Xactly,5901.9,563395.37,Cleared
TXN-2025004156,2025-03-25,2025,Q1,CC-100,Engineering,Salaries & Contractors,Robert Half,3765.32,359437.45,Settled
TXN-2025020762,2025-03-25,2025,Q1,CC-600,Product & Design,UX Research & UserTesting,Qualtrics,3090.59,295027.72,Cleared
TXN-2025010776,2025-03-25,2025,Q1,CC-300,Sales,Travel & Entertainment,Marriott,4097.76,391172.17,Cleared
TXN-2025021556,2025-03-25,2025,Q1,CC-600,Product & Design,Design Contractors,Design Contractor Pool,4011.46,382933.97,Pending
TXN-2025019873,2025-03-25,2025,Q1,CC-500,Finance & Legal,Payroll Processing,ADP,7763.81,741133.3,Settled
TXN-2025006297,2025-03-25,2025,Q1,CC-100,Engineering,Hardware & Peripherals,Lenovo,4365.46,416726.81,Settled
TXN-2025002536,2025-03-25,2025,Q1,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,4202.12,401134.38,Settled
TXN-2025022019,2025-03-25,2025,Q1,CC-600,Product & Design,Design Contractors,Fiverr Business,7998.8,763565.45,Settled
TXN-2025000412,2025-03-25,2025,Q1,CC-100,Engineering,Cloud Infrastructure,AWS,3902.86,372567.02,Cleared
TXN-2025009276,2025-03-25,2025,Q1,CC-200,Marketing,Events & Sponsorships,Regional Expo Group,2163.21,206500.03,Cleared
TXN-2025021309,2025-03-25,2025,Q1,CC-600,Product & Design,Prototyping Software,Miro,6122.14,584419.48,Cleared
TXN-2025016091,2025-03-25,2025,Q1,CC-400,Operations,Office Facilities & Lease,Regus,14651.01,1398585.41,Settled
TXN-2025004865,2025-03-25,2025,Q1,CC-100,Engineering,DevOps Tooling,Atlassian,15968.97,1524397.88,Cleared
TXN-2025019685,2025-03-25,2025,Q1,CC-500,Finance & Legal,Payroll Processing,ADP,5320.63,507907.34,Settled
TXN-2025004764,2025-03-26,2025,Q1,CC-100,Engineering,DevOps Tooling,Datadog,1626.12,155229.42,Pending
TXN-2025007866,2025-03-26,2025,Q1,CC-200,Marketing,Paid Performance Ads,LinkedIn Ads,9987.88,953443.02,Cleared
TXN-2025006886,2025-03-26,2025,Q1,CC-200,Marketing,Paid Performance Ads,LinkedIn Ads,3735.58,356598.47,Settled
TXN-2025019961,2025-03-26,2025,Q1,CC-600,Product & Design,UX Research & UserTesting,Maze,24168.35,2307110.69,Cleared
TXN-2025020500,2025-03-26,2025,Q1,CC-600,Product & Design,UX Research & UserTesting,Maze,5125.27,489258.27,Pending
TXN-2025009010,2025-03-26,2025,Q1,CC-200,Marketing,Events & Sponsorships,SaaStr Events,5126.64,489389.05,Cleared
TXN-2025020064,2025-03-26,2025,Q1,CC-600,Product & Design,UX Research & UserTesting,Maze,2024.37,193246.36,Settled
TXN-2025014863,2025-03-26,2025,Q1,CC-400,Operations,SaaS Licenses & ERP,Oracle NetSuite,15716.55,1500301.86,Settled
TXN-2025003165,2025-03-26,2025,Q1,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,8181.45,781001.22,Settled
TXN-2025002545,2025-03-26,2025,Q1,CC-100,Engineering,Salaries & Contractors,Robert Half,2427.58,231736.79,Settled
TXN-2025006238,2025-03-26,2025,Q1,CC-100,Engineering,Hardware & Peripherals,Lenovo,723.07,69024.26,Settled
TXN-2025017471,2025-03-26,2025,Q1,CC-400,Operations,Professional Services,KPMG,13414.37,1280535.76,Cleared
TXN-2025017458,2025-03-26,2025,Q1,CC-400,Operations,Professional Services,KPMG,5125.56,489285.96,Cleared
TXN-2025020974,2025-03-26,2025,Q1,CC-600,Product & Design,Prototyping Software,Figma,2874.56,274405.5,Settled
TXN-2025005578,2025-03-26,2025,Q1,CC-100,Engineering,DevOps Tooling,Datadog,7795.97,744203.3,Settled
TXN-2025011115,2025-03-26,2025,Q1,CC-300,Sales,Travel & Entertainment,American Airlines,11555.24,1103063.21,Settled
TXN-2025003494,2025-03-26,2025,Q1,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,4965.76,474031.45,Settled
TXN-2025018489,2025-03-26,2025,Q1,CC-500,Finance & Legal,Legal Counsel & Retainers,Regional Counsel,1937.44,184948.02,Cleared
TXN-2025000486,2025-03-26,2025,Q1,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,9519.65,908745.79,Cleared
TXN-2025004757,2025-03-26,2025,Q1,CC-100,Engineering,DevOps Tooling,Datadog,6360.95,607216.29,Settled
TXN-2025001545,2025-03-26,2025,Q1,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,8231.41,785770.4,Settled
TXN-2025001656,2025-03-26,2025,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud,2538.99,242371.99,Settled
TXN-2025014259,2025-03-26,2025,Q1,CC-300,Sales,Client Hospitality,Client Dining Partners,4765.35,454900.31,Settled
TXN-2025006423,2025-03-26,2025,Q1,CC-100,Engineering,Hardware & Peripherals,Dell Technologies,10018.99,956412.79,Cleared
TXN-2025004615,2025-03-26,2025,Q1,CC-100,Engineering,DevOps Tooling,Datadog,5801.02,553765.37,Settled
TXN-2025024360,2025-03-26,2025,Q1,CC-700,Customer Success,Retention Swag & Gifting,Snappy,4440.94,423932.13,Settled
TXN-2025008172,2025-03-26,2025,Q1,CC-200,Marketing,Paid Performance Ads,Google Ads,3550.68,338947.91,Settled
TXN-2025002992,2025-03-26,2025,Q1,CC-100,Engineering,Salaries & Contractors,Robert Half,1561.33,149044.56,Settled
TXN-2025018646,2025-03-26,2025,Q1,CC-500,Finance & Legal,Legal Counsel & Retainers,Clifford Chance,1154.68,110225.75,Settled
TXN-2025011655,2025-03-26,2025,Q1,CC-300,Sales,Commissions & Incentives,Direct Commission Disbursal,4597.33,438861.12,Cleared
TXN-2025015461,2025-03-26,2025,Q1,CC-400,Operations,SaaS Licenses & ERP,ServiceNow,9690.94,925097.13,Cleared
TXN-2025012242,2025-03-26,2025,Q1,CC-300,Sales,Commissions & Incentives,Sales Incentive Pool,3044.13,290592.65,Settled
TXN-2025017837,2025-03-26,2025,Q1,CC-500,Finance & Legal,External Audit & Tax,KPMG Tax,4299.53,410433.13,Settled
TXN-2025016549,2025-03-26,2025,Q1,CC-400,Operations,Office Facilities & Lease,WeWork,2601.99,248385.97,Settled
TXN-2025024840,2025-03-26,2025,Q1,CC-700,Customer Success,Retention Swag & Gifting,Snappy,10712.1,1022577.07,Settled
TXN-2025017388,2025-03-26,2025,Q1,CC-400,Operations,Professional Services,PwC,779.75,74434.94,Pending
TXN-2025005891,2025-03-26,2025,Q1,CC-100,Engineering,DevOps Tooling,Atlassian,21632.93,2065079.5,Settled
TXN-2025024600,2025-03-26,2025,Q1,CC-700,Customer Success,Retention Swag & Gifting,Corporate Gifting Co.,10888.43,1039409.53,Settled
TXN-2025015967,2025-03-26,2025,Q1,CC-400,Operations,Office Facilities & Lease,CBRE,8192.38,782044.59,Settled
TXN-2025009936,2025-03-26,2025,Q1,CC-200,Marketing,Content & SEO Agencies,ContentWorks,9284.11,886261.14,Settled
TXN-2025016500,2025-03-26,2025,Q1,CC-400,Operations,Office Facilities & Lease,Regus,7308.17,697637.91,Cleared
TXN-2025020349,2025-03-26,2025,Q1,CC-600,Product & Design,UX Research & UserTesting,Maze,11517.54,1099464.37,Cleared
TXN-2025020034,2025-03-26,2025,Q1,CC-600,Product & Design,UX Research & UserTesting,Maze,3139.37,299684.26,Settled
TXN-2025007216,2025-03-26,2025,Q1,CC-200,Marketing,Paid Performance Ads,Meta Ads,10092.18,963399.5,Settled
TXN-2025007666,2025-03-26,2025,Q1,CC-200,Marketing,Paid Performance Ads,Meta Ads,6837.93,652748.8,Settled
TXN-2025020975,2025-03-26,2025,Q1,CC-600,Product & Design,Prototyping Software,Adobe XD,5950.46,568030.91,Settled
TXN-2025002434,2025-03-26,2025,Q1,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,3810.29,363730.28,Settled
TXN-2025018528,2025-03-26,2025,Q1,CC-500,Finance & Legal,Legal Counsel & Retainers,Regional Counsel,3750.48,358020.82,Cleared
TXN-2025023828,2025-03-26,2025,Q1,CC-700,Customer Success,Customer Advisory Board,Eventbrite,2795.61,266868.93,Settled
TXN-2025002628,2025-03-26,2025,Q1,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,6128.46,585022.79,Settled
TXN-2025002055,2025-03-26,2025,Q1,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,6308.44,602203.68,Settled
TXN-2025019867,2025-03-26,2025,Q1,CC-500,Finance & Legal,Payroll Processing,Paychex,6376.05,608657.73,Settled
TXN-2025015506,2025-03-26,2025,Q1,CC-400,Operations,SaaS Licenses & ERP,SAP,4317.73,412170.51,Pending
TXN-2025000326,2025-03-26,2025,Q1,CC-100,Engineering,Cloud Infrastructure,AWS,3906.93,372955.54,Settled
TXN-2025016238,2025-03-26,2025,Q1,CC-400,Operations,Office Facilities & Lease,WeWork,3424.22,326876.04,Settled
TXN-2025009142,2025-03-26,2025,Q1,CC-200,Marketing,Events & Sponsorships,Regional Expo Group,9196.28,877876.89,Settled
TXN-2025000626,2025-03-26,2025,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud,10971.87,1047374.71,Cleared
TXN-2025001112,2025-03-26,2025,Q1,CC-100,Engineering,Cloud Infrastructure,AWS,1503.34,143508.84,Settled
TXN-2025010060,2025-03-26,2025,Q1,CC-200,Marketing,Content & SEO Agencies,ContentWorks,1829.84,174676.53,Settled
